open;high;low;close;volume;marketCap;timestamp
20162.6892278966;20382.0963206451;20086.2409033906;20209.9874150039;43228750179.43;387983112928.37;"2022-11-03T23:59:59.999Z"
20208.7694981217;21209.5610423054;20188.0187146493;21147.2297322385;64072727949.72;405992446610.67;"2022-11-04T23:59:59.999Z"
21144.8314657888;21446.8860966908;21097.6354171085;21282.6912959164;37846047609.23;408613690153.42;"2022-11-05T23:59:59.999Z"
21285.0566639114;21345.3767927888;20920.1906840362;20926.4859738215;35082693210.3;401792318391.34;"2022-11-06T23:59:59.999Z"
20924.6204840491;21053.2461495293;20489.9733436956;20602.8167252699;53510852236.18;395596352770.07;"2022-11-07T23:59:59.999Z"
20600.6727471588;20664.6065202996;17603.5443690046;18541.2718532238;118992465606.57;356030188152.67;"2022-11-08T23:59:59.999Z"
18543.7612496199;18590.4595695809;15682.6928427807;15880.7798491723;102905151606.28;304958504278.2;"2022-11-09T23:59:59.999Z"
15883.1582269152;18054.3117790661;15834.0180932521;17586.7714495473;83202283720.96;337735690619.8;"2022-11-10T23:59:59.999Z"
17583.2524305101;17650.9440525421;16543.4823901353;17034.2931347133;55871616488.33;327139766936.22;"2022-11-11T23:59:59.999Z"
17036.8754084418;17066.6754912523;16651.7747697243;16799.1847383999;29717699419.42;322642084634.09;"2022-11-12T23:59:59.999Z"
16799.7222910557;16920.766400155;16320.6351532761;16353.3657171761;27209183682.26;314093257178.25;"2022-11-13T23:59:59.999Z"
16352.0285634204;17109.323354055;15872.9416126748;16618.1992288908;49630243054.06;319192915033.18;"2022-11-14T23:59:59.999Z"
16617.4847379897;17051.9619672047;16542.551267216;16884.6139070546;36599436182.62;324326299579.98;"2022-11-15T23:59:59.999Z"
16884.3411879443;16960.2951783623;16430.1112817802;16669.4401447741;33925512988.62;320208159886.93;"2022-11-16T23:59:59.999Z"
16670.4267562003;16726.4388447882;16460.6834870428;16687.5179505411;27868914021.95;320570440520.86;"2022-11-17T23:59:59.999Z"
16687.9115750712;16947.0584011119;16564.6116800308;16697.7776677865;26862218608.57;320781106962.52;"2022-11-18T23:59:59.999Z"
16696.2199051826;16797.8769973611;16570.4107483511;16711.5477937965;16106223491.51;321061621175.61;"2022-11-19T23:59:59.999Z"
16712.9204583677;16746.7801572696;16248.6928292993;16291.8324676929;21313378651.69;313012826679.9;"2022-11-20T23:59:59.999Z"
16291.223799579;16291.223799579;15599.0471753829;15787.2840945218;37429485517.93;303332140406.92;"2022-11-21T23:59:59.999Z"
15782.3012305363;16253.0477467021;15656.6060601161;16189.7695319341;30726828760.3;311078520948.59;"2022-11-22T23:59:59.999Z"
16195.5886697744;16638.1924865387;16170.502495775;16610.7064149352;32958875628.23;319180537510.23;"2022-11-23T23:59:59.999Z"
16611.6376723586;16771.4752431789;16501.7680548846;16604.4650179543;26129037414.48;319074189335.14;"2022-11-24T23:59:59.999Z"
16602.2695164974;16603.3169928826;16388.4049535141;16521.8410189608;18678255975.67;317499392769.32;"2022-11-25T23:59:59.999Z"
16521.5770249101;16666.8629270058;16416.22869026;16464.2810793656;18000008764.22;316404791284.87;"2022-11-26T23:59:59.999Z"
16463.8831715903;16594.405472442;16437.0253344115;16444.6268345485;20443898508.94;316040534591.72;"2022-11-27T23:59:59.999Z"
16440.2220878988;16482.9335433104;16054.5302153408;16217.3224676411;27743025156.05;311686396568.46;"2022-11-28T23:59:59.999Z"
16217.6399037709;16522.2574706655;16139.3962752471;16444.9832700291;23581685467.5;316074930082.57;"2022-11-29T23:59:59.999Z"
16445.4774885523;17190.9382730078;16445.4774885523;17168.5655484864;29523576583.08;329997633644.39;"2022-11-30T23:59:59.999Z"
17168.0021376253;17197.4972534447;16888.3878876144;16967.1336671008;22895392882.21;326142124579.08;"2022-12-01T23:59:59.999Z"
16968.6832614793;17088.6604094023;16877.8815958777;17088.6604094023;19539705127.46;328491679165.28;"2022-12-02T23:59:59.999Z"
17090.0984850759;17116.0408055326;16888.1408071604;16908.236795124;16217776703.79;325037180854.75;"2022-12-03T23:59:59.999Z"
16908.1704770796;17157.7672395866;16903.4398276459;17130.4859472168;16824520830.08;329323845088.74;"2022-12-04T23:59:59.999Z"
17128.8940804496;17378.1533102833;16922.4318687598;16974.8256651336;22209086834.09;326346115859.9;"2022-12-05T23:59:59.999Z"
16975.239124186;17091.8641751072;16939.9223489269;17089.5037060098;19889922369.03;328566216152.49;"2022-12-06T23:59:59.999Z"
17089.5062701866;17109.3774938957;16750.5581344286;16848.1276289005;19675404388.75;323943465219.08;"2022-12-07T23:59:59.999Z"
16847.350249704;17267.9157630195;16788.7838235415;17233.4740199151;20496603769.86;331370511897.98;"2022-12-08T23:59:59.999Z"
17232.14800263;17280.5461649486;17100.8362497541;17133.1520141413;20328426366.41;329458400093.47;"2022-12-09T23:59:59.999Z"
17134.2213652805;17216.8255926135;17120.6843227631;17128.7237102156;12706781968.8;329389313682.63;"2022-12-10T23:59:59.999Z"
17129.7113333088;17245.6352839084;17091.8199897402;17104.1928057162;14122486832.21;328933297475.65;"2022-12-11T23:59:59.999Z"
17102.5006494509;17212.563876631;16899.3937850102;17206.4383006718;19617581340.83;330914961275.37;"2022-12-12T23:59:59.999Z"
17206.4404839219;17930.0868389008;17111.7631524623;17781.3188354598;26634741631.05;341988994228.35;"2022-12-13T23:59:59.999Z"
17782.0668780371;18318.530584361;17652.0983126836;17652.0983126836;25900123362.05;339521782853.53;"2022-12-14T23:59:59.999Z"
17813.6441227018;17846.744460573;17322.5900671217;17364.8649112629;20964448340.77;334010450284.36;"2022-12-15T23:59:59.999Z"
17364.5464432688;17505.5250524957;16584.7013982805;16647.4834788286;24031608959.5;320225997953.71;"2022-12-16T23:59:59.999Z"
16646.9825672479;16800.5901927499;16614.0289473808;16795.0909672135;14463581825.22;323078968931.9;"2022-12-17T23:59:59.999Z"
16795.6092258732;16815.3865755439;16697.8200345579;16757.9774032466;10924354698.17;322379914497.22;"2022-12-18T23:59:59.999Z"
16759.0409268239;16807.5265740651;16398.1362516753;16439.679646163;17221074813.55;316271488936.78;"2022-12-19T23:59:59.999Z"
16441.7868000999;17012.9847052964;16427.8672387638;16906.3052104215;22722096614.76;325263465984.55;"2022-12-20T23:59:59.999Z"
16904.5273540499;16916.7998823679;16755.912213186;16817.534386551;14882945044.81;323570505189.58;"2022-12-21T23:59:59.999Z"
16818.3802876537;16866.6743267635;16592.4074544474;16830.3414239344;16441573050.1;323831438044.37;"2022-12-22T23:59:59.999Z"
16829.6435860359;16905.2193599891;16794.4593522212;16796.9521712163;15329265212.56;323203056785.65;"2022-12-23T23:59:59.999Z"
16796.9766195206;16864.7028789056;16793.5281845114;16847.7552651546;9744636213.3;324190184505.64;"2022-12-24T23:59:59.999Z"
16847.5053641059;16860.5539711216;16755.253233558;16841.9870522838;11656379938.06;324093186300.93;"2022-12-25T23:59:59.999Z"
16842.2493105753;16920.1236404674;16812.3700759233;16919.8051749285;11886957803.69;325604307791.2;"2022-12-26T23:59:59.999Z"
16919.2916501236;16959.8464760475;16642.073182208;16717.1739801271;15748580239.21;321717198701.45;"2022-12-27T23:59:59.999Z"
16716.4002205682;16768.1703555248;16497.5570388408;16552.5717365145;17005713920.05;318567071312.32;"2022-12-28T23:59:59.999Z"
16552.3224906863;16651.7566638037;16508.6831532318;16642.3426718856;14472237478.79;320309344585.85;"2022-12-29T23:59:59.999Z"
16641.3298242645;16643.4274095726;16408.4751768261;16602.5851557701;15929162909.56;319559502979.58;"2022-12-30T23:59:59.999Z"
16603.6747026431;16628.9869973035;16517.519222395;16547.4953660162;11239186456.23;318516317872.25;"2022-12-31T23:59:59.999Z"
16547.9143978715;16630.4390027154;16521.233430529;16625.0805507091;9244361699.89;320025834692.4;"2023-01-01T23:59:59.999Z"
16625.5103941178;16759.3440229184;16572.2288497449;16688.4713573932;12097775226.69;321262452550.73;"2023-01-02T23:59:59.999Z"
16688.8472638592;16760.4474659846;16622.3703282563;16679.8570798137;13903079206.51;321111951654.75;"2023-01-03T23:59:59.999Z"
16680.2049714198;16964.5851854634;16667.7637251347;16863.2382582833;18421743322.29;324658229824.73;"2023-01-04T23:59:59.999Z"
16863.4720568268;16884.0221164772;16790.2830406922;16836.7366452236;13692758566.46;324163886549.58;"2023-01-05T23:59:59.999Z"
16836.4734391553;16991.9941211705;16716.4222705217;16951.9695166293;14413662912.72;326401273258.71;"2023-01-06T23:59:59.999Z"
16952.1169810139;16975.016620564;16914.1920801119;16955.0774351588;7714767174.32;326478273136.7;"2023-01-07T23:59:59.999Z"
16954.1457258497;17091.1444513033;16924.0500739253;17091.1444513033;9768827914.24;329114546384.43;"2023-01-08T23:59:59.999Z"
17093.9924981225;17389.9575514263;17093.9924981225;17196.5540596395;18624736865.86;331160060320.4;"2023-01-09T23:59:59.999Z"
17192.9500944457;17484.7208924046;17162.991166987;17446.292509299;15808338948.79;335987993694.35;"2023-01-10T23:59:59.999Z"
17446.3602720665;17987.6335493591;17337.9949977618;17943.8976294683;18307186523.32;346303640718.24;"2023-01-11T23:59:59.999Z"
17944.0687339418;19030.0876366382;17919.2317058357;18869.5880552656;34971338710.34;363433455081.14;"2023-01-12T23:59:59.999Z"
18868.9059378421;19964.3227279643;18753.1642622097;19909.5746247506;29225029693.63;383483154873.96;"2023-01-13T23:59:59.999Z"
19910.5366570655;21075.1418299576;19907.8284635609;20976.2997963921;38967784639.05;404052157141.45;"2023-01-14T23:59:59.999Z"
20977.484195217;20993.7486958535;20606.9872383992;20880.7992021821;19298407543.31;402234665331.34;"2023-01-15T23:59:59.999Z"
20882.2238766183;21360.8742794775;20715.7462141198;21169.6327806964;26792494049.72;407818156777.17;"2023-01-16T23:59:59.999Z"
21175.8332602034;21438.6593578573;20978.5336242013;21161.5192199162;24999983362.13;407681958151.49;"2023-01-17T23:59:59.999Z"
21161.0508997004;21564.5022129631;20541.544548774;20688.7807298648;30005625417.91;398593008037.23;"2023-01-18T23:59:59.999Z"
20686.7459060612;21163.0122882271;20685.3811808606;21086.7933048443;21152848260.91;406279900295.03;"2023-01-19T23:59:59.999Z"
21085.3723377742;22692.3578308247;20919.1259836821;22676.5517588881;28799154319;436928964721.29;"2023-01-20T23:59:59.999Z"
22677.4273824208;23282.3477215567;22511.8331340198;22777.6258091326;32442278429.47;438896650641.24;"2023-01-21T23:59:59.999Z"
22777.9866614216;23056.7296500712;22387.9004628596;22720.4156286391;24746386230.08;437814457018.41;"2023-01-22T23:59:59.999Z"
22721.0886719506;23126.4863454372;22654.3044696935;22934.4314643586;26518700511.88;441960667796.84;"2023-01-23T23:59:59.999Z"
22929.6277356711;23134.0120466001;22549.744513105;22636.4693111916;26405069714.63;436237993963.62;"2023-01-24T23:59:59.999Z"
22639.2671675238;23722.0988087405;22406.0755024251;23117.8596819048;30685366708.98;445539806080.32;"2023-01-25T23:59:59.999Z"
23108.9544867974;23237.0771689385;22911.3733512336;23032.7775987084;26357839322.09;443923229458.15;"2023-01-26T23:59:59.999Z"
23030.7172856477;23417.7209724548;22654.5934084354;23078.7278799123;25383335641.41;444830940521.37;"2023-01-27T23:59:59.999Z"
23079.9643325667;23165.8958842871;22908.846464031;23031.0897756201;14712928379.05;443936922524.46;"2023-01-28T23:59:59.999Z"
23031.4492355484;23919.8897614092;22985.0701306067;23774.5659233116;27423687259.16;458291157032.27;"2023-01-29T23:59:59.999Z"
23774.6489666425;23789.3471776992;22657.5821676256;22840.13890738;27205595568.34;440298767854.8;"2023-01-30T23:59:59.999Z"
22840.7960906001;23225.0214038861;22765.5684994408;23139.2839099123;22837828665.18;446082285297.19;"2023-01-31T23:59:59.999Z"
23137.8351361505;23764.5392941707;22877.7506525544;23723.7696534847;26683255504.12;457370104397.91;"2023-02-01T23:59:59.999Z"
23720.8235172754;24167.210232202;23468.5952825572;23471.8704412794;32066936882;452534728124.07;"2023-02-02T23:59:59.999Z"
23469.41250714;23678.1025764755;23279.9557414819;23449.3216215066;27083066007.24;452119476083.72;"2023-02-03T23:59:59.999Z"
23446.3207269726;23556.9488050843;23291.7956588871;23331.8471370961;15639298538.02;449874457148.45;"2023-02-04T23:59:59.999Z"
23332.2476009512;23423.4356115385;22841.7603125011;22955.6660162974;19564262605.21;442642331535.6;"2023-02-05T23:59:59.999Z"
22954.0219641729;23119.2799503201;22692.0259840498;22760.1092633004;23825006541.98;438893838655.36;"2023-02-06T23:59:59.999Z"
22757.2675418795;23310.975071817;22756.2582769853;23264.2911876916;27187964470.79;448636152158.08;"2023-02-07T23:59:59.999Z"
23263.4151260445;23367.9592874059;22731.098213301;22939.3987006841;25371367757.61;442391167095.22;"2023-02-08T23:59:59.999Z"
22946.5655186068;22996.4375107837;21773.9746140573;21819.0399147365;32572572185.34;420806214870.32;"2023-02-09T23:59:59.999Z"
21819.0064204049;21941.185603317;21539.3928305144;21651.1837829361;27078406593.87;417588395181.59;"2023-02-10T23:59:59.999Z"
21651.8418620036;21891.4105629778;21618.4497276175;21870.8740640545;16356226232;421847190488.29;"2023-02-11T23:59:59.999Z"
21870.9025018492;22060.9946065574;21682.8287747068;21788.2039862606;17821046405.57;420274300806.28;"2023-02-12T23:59:59.999Z"
21786.9992632743;21898.4138396757;21460.0885038644;21808.1017736009;23918742607.37;420678828415.31;"2023-02-13T23:59:59.999Z"
21801.8231464442;22293.1400934501;21632.3939838592;22220.8041436975;26792596580.6;428662088256.18;"2023-02-14T23:59:59.999Z"
22220.5853384745;24307.8413284844;22082.7690807679;24307.8413284844;32483312909.3;468947166603.22;"2023-02-15T23:59:59.999Z"
24307.3501977993;25134.1173501961;23602.522501391;23623.4744808063;39316664596.38;455770787833.36;"2023-02-16T23:59:59.999Z"
23621.2824942638;24924.0400603084;23460.7560266313;24565.6019889467;41358451254.72;473972409615.04;"2023-02-17T23:59:59.999Z"
24565.2959998509;24798.8355706509;24468.3736308589;24641.2769484258;19625427157.74;475459130854.86;"2023-02-18T23:59:59.999Z"
24640.0272214209;25093.0551495442;24327.6416722827;24327.6416722827;25555105669.92;469431477134.26;"2023-02-19T23:59:59.999Z"
24336.6233404821;25020.4595125254;23927.9092534735;24829.1475699492;28987376572.9;479132405758.14;"2023-02-20T23:59:59.999Z"
24833.0489142974;25126.851685722;24200.3641163385;24436.354484576;31252098713.68;471577656114.25;"2023-02-21T23:59:59.999Z"
24437.4184799228;24472.3397572186;23644.3177157894;24188.8429766943;30199996780.9;466821375594.42;"2023-02-22T23:59:59.999Z"
24190.7189835462;24572.0894214544;23693.9194852587;23947.492523176;30476264066;462189287816.46;"2023-02-23T23:59:59.999Z"
23946.0078636716;24103.7044834567;23007.071326645;23198.1274878832;26811744927.57;447747058643.64;"2023-02-24T23:59:59.999Z"
23200.1258534291;23210.2110723344;22861.5586648141;23175.3756358425;16100721565.07;447323985682.72;"2023-02-25T23:59:59.999Z"
23174.1507687151;23654.3673746458;23084.2216397241;23561.2129109163;16644534841.91;454795165822.83;"2023-02-26T23:59:59.999Z"
23561.4506815245;23857.8911252628;23205.8792453501;23522.871914506;22660763494.22;454075216419.73;"2023-02-27T23:59:59.999Z"
23521.8388223949;23585.3840695392;23077.6503704068;23147.3533899085;20535363433.98;446846764116.35;"2023-02-28T23:59:59.999Z"
23150.9299581785;23880.6324628676;23088.6266999013;23646.549899145;24662841199.56;456508161672.8;"2023-03-01T23:59:59.999Z"
23647.0194731298;23739.1380767792;23245.0214332402;23475.4667376623;20386398516.25;453226586695.74;"2023-03-02T23:59:59.999Z"
23476.6337312584;23479.3480937656;22213.2375937663;22362.6793319333;26062404610.39;431765463285.53;"2023-03-03T23:59:59.999Z"
22362.9230267909;22405.1769535758;22198.9810093926;22353.3500739307;11166012913.03;431607268094.04;"2023-03-04T23:59:59.999Z"
22354.1435981558;22613.685230682;22307.1433134221;22435.5141969735;13317001732.58;433216160786.45;"2023-03-05T23:59:59.999Z"
22436.8167758974;22584.2938087023;22331.3148283697;22429.7575333463;17353192895.19;433122543176.49;"2023-03-06T23:59:59.999Z"
22428.3223896888;22527.4186416807;22011.2624966569;22219.7690709418;22765452203.97;429090671120;"2023-03-07T23:59:59.999Z"
22216.4423211022;22268.8962521879;21708.0505060405;21718.0798304321;22536575684.49;419421447158.25;"2023-03-08T23:59:59.999Z"
21720.0793175611;21802.7166811718;20210.3067467507;20363.0211117254;30364664170.83;393268847887.5;"2023-03-09T23:59:59.999Z"
20367.0017771358;20370.595398116;19628.2543094205;20187.2436476163;39578257695.31;389890609883.9;"2023-03-10T23:59:59.999Z"
20187.8770747332;20792.5256924445;20068.6603124152;20632.4096293926;30180288175.61;398509689462.45;"2023-03-11T23:59:59.999Z"
20628.0290344583;22185.0311108771;20448.8062610768;22163.949951915;29279035521.01;428114557464.91;"2023-03-12T23:59:59.999Z"
22156.4066753221;24550.8374857613;21918.19993089;24197.5329977753;49466362688.47;467417380966.85;"2023-03-13T23:59:59.999Z"
24201.7660061459;26514.7171655285;24081.1826516623;24746.0746588477;54622230163.97;478037073214.71;"2023-03-14T23:59:59.999Z"
24770.925668703;25240.6158183485;23964.909846877;24375.9613578312;43655701450.2;470908667056.64;"2023-03-15T23:59:59.999Z"
24373.4566170173;25190.3269844926;24225.1109586283;25052.789721748;33866061746.62;484005642386.83;"2023-03-16T23:59:59.999Z"
25055.12321927;27787.8122252255;24955.1690552856;27423.9306340492;50730261335.05;529839581714.46;"2023-03-17T23:59:59.999Z"
27448.1172696105;27725.9534162099;26636.2609459753;26965.8797570266;35723036817.12;521018360376.26;"2023-03-18T23:59:59.999Z"
26969.5037878128;28440.5612172583;26907.7162737127;28038.6749467651;37769448858.69;541771324421.11;"2023-03-19T23:59:59.999Z"
28041.6019174942;28527.7242227414;27242.8807029191;27767.2363318262;44774027663.55;536553055078.31;"2023-03-20T23:59:59.999Z"
27768.3920318154;28439.5615887102;27439.6470941503;28175.8168354249;36102192830.48;544473344614.66;"2023-03-21T23:59:59.999Z"
28158.7199918061;28803.3359206694;26759.9962331222;27307.4367684133;33382021889.86;527720639354.35;"2023-03-22T23:59:59.999Z"
27301.9574943549;28729.8434696783;27183.3637407073;28333.9727113788;24220433689.12;547590658474.12;"2023-03-23T23:59:59.999Z"
28324.1116952049;28388.4377455639;27039.2654315026;27493.2851436235;25980310960.02;531370969956.36;"2023-03-24T23:59:59.999Z"
27487.3377383863;27791.82560276;27196.2338295048;27494.7068783775;13383005987.37;531424045822.58;"2023-03-25T23:59:59.999Z"
27495.523958251;28178.1444372132;27445.0463549252;27994.3295142227;13878363191.96;541106062437.58;"2023-03-26T23:59:59.999Z"
27994.0679232525;28037.9258606414;26606.6890011395;27139.8885305221;18188895177.73;524615890807.42;"2023-03-27T23:59:59.999Z"
27132.8889214451;27460.7194594252;26677.8187281128;27268.1314829145;17783600384.84;527117850100.66;"2023-03-28T23:59:59.999Z"
27267.0321746002;28619.5433888008;27259.6611804101;28348.442342812;20684945905.97;548025510532.62;"2023-03-29T23:59:59.999Z"
28350.141491188;29159.9026178662;27720.1593376162;28033.5631503957;22435349950.56;541964802720.42;"2023-03-30T23:59:59.999Z"
28032.2622677886;28639.8960837575;27583.7152600683;28478.4846056804;19001327597.88;550593053896.62;"2023-03-31T23:59:59.999Z"
28473.3318011971;28802.4574784469;28297.1724976454;28411.0342430924;10876469900.68;549318113504.07;"2023-04-01T23:59:59.999Z"
28462.8448011161;28518.9584078453;27884.0870913286;28199.3083837745;12284641999.34;545245950698.05;"2023-04-02T23:59:59.999Z"
28183.0803582438;28475.6225074989;27276.7199488097;27790.2208547736;19556501326.93;537360742269.69;"2023-04-03T23:59:59.999Z"
27795.2743239989;28433.7429759972;27681.3050566141;28168.0898164027;15284538858.55;544693901827.85;"2023-04-04T23:59:59.999Z"
28169.726952854;28739.2381106536;27843.7644954278;28177.9835569508;17052315986.14;544910072721.85;"2023-04-05T23:59:59.999Z"
28175.2270773749;28178.3843123757;27738.759361406;28044.1397549441;13837809380.28;542349825341.83;"2023-04-06T23:59:59.999Z"
28038.9669696205;28111.5932841216;27794.0318258101;27925.8594084129;10861680497.27;540086456069.02;"2023-04-07T23:59:59.999Z"
27920.5127785287;28159.8627798755;27883.386552621;27947.7945496942;9373255556;540536533674.58;"2023-04-08T23:59:59.999Z"
27952.3676156125;28532.8299692781;27828.4814105435;28333.0500476249;12175322950.95;548015190714.46;"2023-04-09T23:59:59.999Z"
28336.0282374011;29771.46392891;28189.2707713694;29652.9800970841;19282400094.3;573568312635.13;"2023-04-10T23:59:59.999Z"
29653.679647446;30509.0836664564;29609.3013680349;30235.0589389553;20121259843.07;584854674446.17;"2023-04-11T23:59:59.999Z"
30231.5816232396;30462.480941487;29725.5733501584;30139.052871052;18651929926.37;583034311648.57;"2023-04-12T23:59:59.999Z"
29892.7394598771;30539.8464812825;29878.6221634081;30399.0663854918;17487721001.39;588084165990.41;"2023-04-13T23:59:59.999Z"
30409.5616914944;31005.6080444729;30044.497509619;30485.7000292553;22659995079.31;589786626446.89;"2023-04-14T23:59:59.999Z"
30490.7492724237;30601.7401642927;30245.881938716;30318.4969530646;11940685377.62;586582359795.4;"2023-04-15T23:59:59.999Z"
30315.9764166222;30555.5376334409;30157.8323252603;30315.3554561203;12854816416.5;586546802552.23;"2023-04-16T23:59:59.999Z"
30317.1456974152;30319.1965766039;29275.3710576336;29445.0449049628;17872186762.03;569735854496.74;"2023-04-17T23:59:59.999Z"
29449.0917046267;30470.3020147381;29154.8493708622;30397.5527355226;19480529496.02;588197752221.23;"2023-04-18T23:59:59.999Z"
30394.1879043593;30411.0537908765;28669.8982681516;28822.6804729009;24571565420.76;557748035703.28;"2023-04-19T23:59:59.999Z"
28823.6828624372;29076.4010485199;28037.2572572235;28245.9873104934;21340360359.79;546611911812.66;"2023-04-20T23:59:59.999Z"
28249.2312707237;28349.9678577085;27177.3652995742;27276.9096875756;20759504329.87;527883377617.69;"2023-04-21T23:59:59.999Z"
27265.8950162583;27872.1431679039;27169.5711204099;27817.5009174373;13125734602.38;538371205878.3;"2023-04-22T23:59:59.999Z"
27816.1447925761;27820.2444909276;27400.3137358677;27591.3846319068;12785446832.04;534020212996.71;"2023-04-23T23:59:59.999Z"
27591.7295218905;27979.9819006629;27070.8494995525;27525.3394995911;17703288330.24;532766516006.96;"2023-04-24T23:59:59.999Z"
27514.8723912188;28371.0776961978;27207.9325567409;28307.5980906654;17733373139.17;547928945542.45;"2023-04-25T23:59:59.999Z"
28300.0592743853;29995.8384911174;27324.5490065239;28422.7008784923;31854242019.49;550180352607.55;"2023-04-26T23:59:59.999Z"
28428.4642786789;29871.5463516429;28402.8873866517;29473.7861836728;27153445027.31;570550222405.71;"2023-04-27T23:59:59.999Z"
29481.0135350274;29572.7916927929;28929.6085418823;29340.262498158;17544464887.25;567993007155.91;"2023-04-28T23:59:59.999Z"
29336.5670352512;29452.4552449019;29088.0423364895;29248.4883729176;10662634332.91;566240497928.76;"2023-04-29T23:59:59.999Z"
29245.5155124623;29952.0285526597;29114.0212362778;29268.8070431626;14652199272.27;566661285145.37;"2023-04-30T23:59:59.999Z"
29227.1039819099;29329.9362211056;27680.7926396911;28091.5688038924;18655599976.36;543900696259.74;"2023-05-01T23:59:59.999Z"
28087.174969792;28881.2983804636;27924.1236749807;28680.5369679129;16432924526.63;555325979264.04;"2023-05-02T23:59:59.999Z"
28680.494409625;29259.5332879995;28178.3892452007;29006.3076709086;19122972518.31;561661086030.57;"2023-05-03T23:59:59.999Z"
29031.3044477545;29353.1846595615;28694.0390246895;28847.7115906552;15548678513.55;558617183940.51;"2023-05-04T23:59:59.999Z"